nom,masse_kg_m,h_m,b_m,tw_m,tf_m,r_m,aire_m2,Iyy_m4,Izz_m4,iy_m,iz_m,Wel_y_m3,Wel_z_m3,Wpl_y_m3,Wpl_z_m3,J_m4,Iw_m6,obsolete,date,profil_gsa
SHS750x750x50,1048.0,0.75,0.75,0.05,,,0.1336,0.01063259,0.01063259,0.282,0.282,0.028354,0.028354,0.034459,0.034459,0.01773543,,,20110705,CAT EN-SHS SHS750x750x50 20110705
SHS700x700x55,1053.0,0.7,0.7,0.055,,,0.1341,0.00901394,0.00901394,0.259,0.259,0.025754,0.025754,0.031759,0.031759,0.01531546,,,20110705,CAT EN-SHS SHS700x700x55 20110705
SHS650x650x65,1109.0,0.65,0.65,0.065,,,0.1412,0.00772225,0.00772225,0.234,0.234,0.023761,0.023761,0.030101,0.030101,0.01355416,,,20110705,CAT EN-SHS SHS650x650x65 20110705
SHS700x700x60,1133.0,0.7,0.7,0.06,,,0.1443,0.0095173,0.0095173,0.257,0.257,0.027192,0.027192,0.033832,0.033832,0.01634867,,,20110705,CAT EN-SHS SHS700x700x60 20110705
SHS750x750x55,1139.0,0.75,0.75,0.055,,,0.1451,0.01135241,0.01135241,0.28,0.28,0.030273,0.030273,0.037092,0.037092,0.01913335,,,20110705,CAT EN-SHS SHS750x750x55 20110705
SHS700x700x65,1211.0,0.7,0.7,0.065,,,0.1542,0.00997445,0.00997445,0.254,0.254,0.026498,0.026498,0.035776,0.035776,0.01732063,,,20110705,CAT EN-SHS SHS700x700x65 20110705
SHS750x750x60,1227.0,0.75,0.75,0.06,,,0.1563,0.01201629,0.01201629,0.277,0.277,0.032043,0.032043,0.039585,0.039585,0.02046163,,,20110705,CAT EN-SHS SHS750x750x60 20110705
SHS700x700x70,1266.0,0.7,0.7,0.07,,,0.1638,0.01038682,0.01038682,0.252,0.252,0.029677,0.029677,0.037595,0.037595,0.01823103,,,20110705,CAT EN-SHS SHS700x700x70 20110705
SHS750x750x65,1313.0,0.75,0.75,0.065,,,0.1672,0.01262579,0.01262579,0.275,0.275,0.033669,0.033669,0.041939,0.041939,0.0217199,,,20110705,CAT EN-SHS SHS750x750x65 20110705
SHS750x750x70,1396.0,0.75,0.75,0.07,,,0.1778,0.01318247,0.01318247,0.272,0.272,0.035153,0.035153,0.044157,0.044157,0.02290782,,,20110705,CAT EN-SHS SHS750x750x70 20110705
