nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
W460x280x144,144,0.47200000000000003,0.28300000000000003,0.0136,0.0221,0.01841,0.000726,0.003076,0.003454,0.1986,8.358e-05,0.0005907,0.0009055000000000001,0.0674,2.44e-06,0.01,CAT W-AM W460x280x144 20170912
W460x280x158,158,0.47600000000000003,0.28400000000000003,0.015,0.023899999999999998,0.02008,0.0007962,0.003346,0.0037740000000000004,0.1991,9.137e-05,0.0006435000000000001,0.0009887,0.0675,3.11e-06,0.01,CAT W-AM W460x280x158 20170912
W460x280x177,177,0.482,0.28600000000000003,0.0166,0.0269,0.02258,0.0009104,0.0037770000000000004,0.004282,0.2007,0.0001051,0.0007347,0.001131,0.06820000000000001,4.4e-06,0.01,CAT W-AM W460x280x177 20170912
W460x280x193,193,0.489,0.28300000000000003,0.017,0.0305,0.02462,0.001024,0.0041860000000000005,0.004754,0.2039,0.0001154,0.0008155,0.001253,0.0685,6.030000000000001e-06,0.01,CAT W-AM W460x280x193 20170912
W460x280x213,213,0.495,0.28500000000000003,0.0185,0.0335,0.0271,0.001143,0.004619000000000001,0.005272000000000001,0.2054,0.0001295,0.0009087,0.0013980000000000002,0.0691,7.97e-06,0.01,CAT W-AM W460x280x213 20170912
W460x280x235,235,0.501,0.28700000000000003,0.0206,0.0366,0.02991,0.001273,0.005083000000000001,0.0058390000000000004,0.2063,0.0001445,0.001007,0.001554,0.0695,1.05e-05,0.01,CAT W-AM W460x280x235 20170912
W460x280x260,260,0.509,0.289,0.022600000000000002,0.0404,0.03311,0.001437,0.005646,0.006525,0.2083,0.000163,0.001128,0.0017430000000000002,0.0701,1.41e-05,0.01,CAT W-AM W460x280x260 20170912
W530x165x66,66,0.525,0.165,0.0089,0.0114,0.008376999999999999,0.00035099999999999997,0.001337,0.0015630000000000002,0.2047,8.572999999999999e-06,0.0001039,0.0001662,0.032,3.22e-07,0.013000000000000001,CAT W-AM W530x165x66 20170912
W530x210x72,72,0.524,0.20700000000000002,0.009000000000000001,0.0109,0.009179999999999999,0.000401,0.0015300000000000001,0.0017610000000000002,0.209,1.615e-05,0.0001561,0.00024480000000000004,0.042,3.4e-07,0.013000000000000001,CAT W-AM W530x210x72 20170912
W530x165x74,74,0.529,0.166,0.009700000000000002,0.0136,0.009528,0.000411,0.001554,0.0018100000000000002,0.2077,1.042e-05,0.00012550000000000001,0.00020030000000000002,0.03309999999999999,4.82e-07,0.013000000000000001,CAT W-AM W530x165x74 20170912
