nom,masse_kg_m,h_m,b_m,tw_m,tf_m,aire_m2,Iyy_m4,Wel_y_m3,Wpl_y_m3,iy_m,Izz_m4,Wel_z_m3,Wpl_z_m3,iz_m,J_m4,r_m,profil_gsa
RHS200x120x5,24.1,0.2,0.12,0.005,,0.00307,1.685e-05,0.00016800000000000002,0.00020500000000000002,0.074,7.62e-06,0.000127,0.000144,0.0498,1.6479999999999998e-05,,CAT EN-RHS RHS200x120x5 20110705
RHS200x150x5,26.5,0.2,0.15,0.005,,0.0033699999999999997,1.97e-05,0.00019700000000000002,0.00023400000000000002,0.0764,1.265e-05,0.00016900000000000002,0.000192,0.061200000000000004,2.386e-05,,CAT EN-RHS RHS200x150x5 20110705
RHS200x100x6.3,28.1,0.2,0.1,0.0063,,0.00358,1.829e-05,0.000183,0.000228,0.07150000000000001,6.13e-06,0.000123,0.00014000000000000001,0.0414,1.475e-05,,CAT EN-RHS RHS200x100x6.3 20100728
RHS200x120x6.3,30.1,0.2,0.12,0.0063,,0.0038299999999999996,2.065e-05,0.00020700000000000002,0.000253,0.0734,9.289999999999999e-06,0.000155,0.00017700000000000002,0.0492,2.028e-05,,CAT EN-RHS RHS200x120x6.3 20100728
SHS200x200x5,30.4,0.2,0.2,0.005,,0.0038699999999999997,2.4449999999999998e-05,0.000245,0.000283,0.0795,2.4449999999999998e-05,0.000245,0.000283,0.0795,3.756e-05,,CAT EN-SHS SHS200x200x5 20110705
RHS200x100x7.1,31.4,0.2,0.1,0.007100000000000001,,0.004,2.024e-05,0.000202,0.000254,0.0711,6.74e-06,0.000135,0.000155,0.041,1.634e-05,,CAT EN-RHS RHS200x100x7.1 20110705
RHS200x150x6.3,33,0.2,0.15,0.0063,,0.00421,2.42e-05,0.00024200000000000003,0.00028900000000000003,0.0758,1.549e-05,0.00020700000000000002,0.00023700000000000001,0.060700000000000004,2.947e-05,,CAT EN-RHS RHS200x150x6.3 20110705
RHS200x120x7.1,33.7,0.2,0.12,0.007100000000000001,,0.0042899999999999995,2.288e-05,0.000229,0.000281,0.073,1.025e-05,0.000171,0.00019700000000000002,0.0489,2.252e-05,,CAT EN-RHS RHS200x120x7.1 20110705
RHS200x100x8,35.1,0.2,0.1,0.008,,0.00448,2.234e-05,0.00022300000000000003,0.000282,0.0706,7.3899999999999995e-06,0.00014800000000000002,0.000172,0.04059999999999999,1.804e-05,,CAT EN-RHS RHS200x100x8 20110705
RHS200x150x7.1,37,0.2,0.15,0.007100000000000001,,0.00471,2.685e-05,0.000268,0.000322,0.0755,1.715e-05,0.000229,0.000264,0.0603,3.28e-05,,CAT EN-RHS RHS200x150x7.1 20110705
RHS200x120x8,37.6,0.2,0.12,0.008,,0.0048,2.529e-05,0.000253,0.000313,0.0726,1.128e-05,0.00018800000000000002,0.000218,0.0485,2.495e-05,,CAT EN-RHS RHS200x120x8 20110705
RHS200x120x8.0,37.6,0.2,0.12,0.008,,0.0048,2.529e-05,0.000253,0.000313,0.0726,1.128e-05,0.00018800000000000002,0.000218,0.0485,2.495e-05,,CAT EN-RHS RHS200x120x8.0 20100728
SHS200x200x6.3,38,0.2,0.2,0.0063,,0.00484,3.0109999999999998e-05,0.000301,0.00035,0.0789,3.0109999999999998e-05,0.000301,0.00035,0.0789,4.653e-05,,CAT EN-SHS SHS200x200x6.3 20100728
RHS200x100x8.8,38.4,0.2,0.1,0.0088,,0.004889999999999999,2.412e-05,0.000241,0.000306,0.0702,7.93e-06,0.00015900000000000002,0.00018600000000000002,0.040299999999999996,1.95e-05,,CAT EN-RHS RHS200x100x8.8 20110705
RHS200x120x8.8,41.1,0.2,0.12,0.0088,,0.00524,2.734e-05,0.000273,0.00034,0.0722,1.215e-05,0.000203,0.00023700000000000001,0.04820000000000001,2.703e-05,,CAT EN-RHS RHS200x120x8.8 20110705
RHS200x150x8,41.4,0.2,0.15,0.008,,0.00528,2.971e-05,0.000297,0.000359,0.075,1.8939999999999998e-05,0.000253,0.00029400000000000004,0.0599,3.643e-05,,CAT EN-RHS RHS200x150x8 20110705
SHS200x200x7.1,42.6,0.2,0.2,0.007100000000000001,,0.0054199999999999995,3.345e-05,0.000335,0.000391,0.0785,3.345e-05,0.000335,0.000391,0.0785,5.189e-05,,CAT EN-SHS SHS200x200x7.1 20110705
RHS200x100x10,43.1,0.2,0.1,0.01,,0.00549,2.664e-05,0.000266,0.000341,0.0696,8.69e-06,0.000174,0.00020600000000000002,0.039799999999999995,2.156e-05,,CAT EN-RHS RHS200x100x10 20110705
RHS200x150x8.8,45.3,0.2,0.15,0.0088,,0.00577,3.217e-05,0.000322,0.00039000000000000005,0.0747,2.047e-05,0.000273,0.000319,0.0596,3.956e-05,,CAT EN-RHS RHS200x150x8.8 20110705
RHS200x120x10,46.3,0.2,0.12,0.01,,0.005889999999999999,3.0259999999999998e-05,0.000303,0.000379,0.0717,1.3369999999999999e-05,0.00022300000000000003,0.000263,0.0476,3.001e-05,,CAT EN-RHS RHS200x120x10 20110705
RHS200x120x10.0,46.3,0.2,0.12,0.01,,0.005889999999999999,3.0259999999999998e-05,0.000303,0.000379,0.0717,1.3369999999999999e-05,0.00022300000000000003,0.000263,0.0476,3.001e-05,,CAT EN-RHS RHS200x120x10.0 20100728
SHS200x200x8,47.7,0.2,0.2,0.008,,0.0060799999999999995,3.709e-05,0.000371,0.000436,0.07810000000000002,3.709e-05,0.000371,0.000436,0.07810000000000002,5.778e-05,,CAT EN-SHS SHS200x200x8 20110705
RHS200x150x10,51,0.2,0.15,0.01,,0.00649,3.568e-05,0.000357,0.000436,0.0741,2.264e-05,0.000302,0.00035600000000000003,0.0591,4.409e-05,,CAT EN-RHS RHS200x150x10 20110705
SHS200x200x8.8,52.2,0.2,0.2,0.0088,,0.00665,4.0209999999999996e-05,0.000402,0.00047400000000000003,0.0778,4.0209999999999996e-05,0.000402,0.00047400000000000003,0.0778,6.288e-05,,CAT EN-SHS SHS200x200x8.8 20110705
RHS200x100x12.5,52.7,0.2,0.1,0.0125,,0.00671,3.136e-05,0.00031400000000000004,0.00040800000000000005,0.0684,1.004e-05,0.000201,0.000245,0.038700000000000005,2.541e-05,,CAT EN-RHS RHS200x100x12.5 20100728
RHS200x120x12.5,56.6,0.2,0.12,0.0125,,0.007209999999999999,3.5759999999999996e-05,0.00035800000000000003,0.00045500000000000006,0.0704,1.562e-05,0.00026000000000000003,0.00031400000000000004,0.0466,3.569e-05,,CAT EN-RHS RHS200x120x12.5 20100728
SHS200x200x10,58.8,0.2,0.2,0.01,,0.007489999999999999,4.471e-05,0.000447,0.000531,0.0772,4.471e-05,0.000447,0.000531,0.0772,7.031e-05,,CAT EN-SHS SHS200x200x10 20110705
RHS200x100x14.2,58.9,0.2,0.1,0.014199999999999999,,0.0075,3.416e-05,0.000342,0.00045000000000000004,0.0675,1.08e-05,0.00021600000000000002,0.000268,0.038,2.77e-05,,CAT EN-RHS RHS200x100x14.2 20110705
RHS200x150x12.5,62.5,0.2,0.15,0.0125,,0.00796,4.236e-05,0.000424,0.0005250000000000001,0.073,2.673e-05,0.00035600000000000003,0.00042800000000000005,0.058,5.287e-05,,CAT EN-RHS RHS200x150x12.5 20110705
RHS200x120x14.2,63.3,0.2,0.12,0.014199999999999999,,0.00807,3.907e-05,0.000391,0.0005030000000000001,0.0696,1.693e-05,0.000282,0.000346,0.0458,3.9149999999999996e-05,,CAT EN-RHS RHS200x120x14.2 20110705
RHS200x100x16,65.2,0.2,0.1,0.016,,0.0083,3.678e-05,0.000368,0.000491,0.0666,1.147e-05,0.000229,0.00029,0.037200000000000004,2.982e-05,,CAT EN-RHS RHS200x100x16 20110705
RHS200x150x14.2,70,0.2,0.15,0.014199999999999999,,0.008919999999999999,4.6439999999999996e-05,0.000464,0.000582,0.0722,2.919e-05,0.000389,0.000473,0.0572,5.834e-05,,CAT EN-RHS RHS200x150x14.2 20110705
RHS200x120x16,70.2,0.2,0.12,0.016,,0.00894,4.221e-05,0.000422,0.00055,0.06870000000000001,1.813e-05,0.000302,0.000377,0.045,4.247e-05,,CAT EN-RHS RHS200x120x16 20110705
SHS200x200x12.5,72.3,0.2,0.2,0.0125,,0.00921,5.336e-05,0.0005340000000000001,0.000643,0.0761,5.336e-05,0.0005340000000000001,0.000643,0.0761,8.491e-05,,CAT EN-SHS SHS200x200x12.5 20100728
RHS200x150x16,77.7,0.2,0.15,0.016,,0.009899999999999999,5.036e-05,0.000504,0.000638,0.0713,3.1519999999999996e-05,0.00042,0.000518,0.0564,6.37e-05,,CAT EN-RHS RHS200x150x16 20110705
SHS200x200x14.2,81.1,0.2,0.2,0.014199999999999999,,0.0103,5.872e-05,0.0005870000000000001,0.000714,0.0754,5.872e-05,0.0005870000000000001,0.000714,0.0754,9.417e-05,,CAT EN-SHS SHS200x200x14.2 20100728
SHS200x200x16,90.3,0.2,0.2,0.016,,0.0115,6.394e-05,0.000639,0.000785,0.0746,6.394e-05,0.000639,0.000785,0.0746,0.00010339999999999999,,CAT EN-SHS SHS200x200x16 20110705
RHS220x120x5,25.7,0.22,0.12,0.005,,0.00327,2.1249999999999998e-05,0.000193,0.00023600000000000002,0.0806,8.29e-06,0.00013800000000000002,0.000155,0.0503,1.881e-05,,CAT EN-RHS RHS220x120x5 20110705
RHS220x120x6.3,32,0.22,0.12,0.0063,,0.004079999999999999,2.61e-05,0.00023700000000000001,0.000292,0.08,1.01e-05,0.00016800000000000002,0.000191,0.0498,2.315e-05,,CAT EN-RHS RHS220x120x6.3 20110705
RHS220x120x7.1,35.9,0.22,0.12,0.007100000000000001,,0.004569999999999999,2.895e-05,0.000263,0.000326,0.0796,1.116e-05,0.00018600000000000002,0.000213,0.0494,2.572e-05,,CAT EN-RHS RHS220x120x7.1 20110705
RHS220x120x8,40.2,0.22,0.12,0.008,,0.0051199999999999996,3.2029999999999997e-05,0.000291,0.000362,0.0791,1.229e-05,0.00020500000000000002,0.00023600000000000002,0.049,2.8499999999999998e-05,,CAT EN-RHS RHS220x120x8 20110705
SHS220x220x6.3,41.9,0.22,0.22,0.0063,,0.00534,4.049e-05,0.000368,0.000427,0.0871,4.049e-05,0.000368,0.000427,0.0871,6.24e-05,,CAT EN-SHS SHS220x220x6.3 20100728
RHS220x120x8.8,43.9,0.22,0.12,0.0088,,0.0055899999999999995,3.467e-05,0.000315,0.00039400000000000004,0.0787,1.324e-05,0.000221,0.00025600000000000004,0.04870000000000001,3.089e-05,,CAT EN-RHS RHS220x120x8.8 20110705
RHS220x120x10,49.4,0.22,0.12,0.01,,0.00629,3.844e-05,0.000349,0.00044,0.0782,1.459e-05,0.00024300000000000002,0.00028500000000000004,0.04809999999999999,3.431e-05,,CAT EN-RHS RHS220x120x10 20110705
SHS220x220x8.0,52.7,0.22,0.22,0.008,,0.006719999999999999,5.002e-05,0.00045500000000000006,0.000532,0.0863,5.002e-05,0.00045500000000000006,0.000532,0.0863,7.765e-05,,CAT EN-SHS SHS220x220x8.0 20100728
RHS220x120x12.5,60.5,0.22,0.12,0.0125,,0.00771,4.56e-05,0.000415,0.00053,0.0769,1.707e-05,0.00028500000000000004,0.000341,0.0471,4.087e-05,,CAT EN-RHS RHS220x120x12.5 20110705
SHS220x220x10.0,65.1,0.22,0.22,0.01,,0.008289999999999999,6.05e-05,0.00055,0.0006500000000000001,0.0854,6.05e-05,0.00055,0.0006500000000000001,0.0854,9.473e-05,,CAT EN-SHS SHS220x220x10.0 20100728
RHS220x120x14.2,67.8,0.22,0.12,0.014199999999999999,,0.008629999999999999,4.9959999999999996e-05,0.00045400000000000003,0.000586,0.0761,1.853e-05,0.00030900000000000003,0.00037600000000000003,0.0463,4.488e-05,,CAT EN-RHS RHS220x120x14.2 20110705
RHS220x120x16,75.2,0.22,0.12,0.016,,0.00958,5.413e-05,0.0004920000000000001,0.000643,0.0752,1.988e-05,0.000331,0.00041000000000000005,0.0455,4.8729999999999996e-05,,CAT EN-RHS RHS220x120x16 20110705
SHS220x220x12.5,80.1,0.22,0.22,0.0125,,0.010199999999999999,7.254e-05,0.0006590000000000001,0.0007890000000000001,0.0843,7.254e-05,0.0006590000000000001,0.0007890000000000001,0.0843,0.0001148,,CAT EN-SHS SHS220x220x12.5 20100728
SHS220x220x14.2,90.1,0.22,0.22,0.014199999999999999,,0.0115,8.007e-05,0.000728,0.000879,0.0835,8.007e-05,0.000728,0.000879,0.0835,0.0001277,,CAT EN-SHS SHS220x220x14.2 20100728
SHS220x220x16.0,100,0.22,0.22,0.016,,0.012799999999999999,8.749e-05,0.000795,0.000969,0.0827,8.749e-05,0.000795,0.000969,0.0827,0.0001405,,CAT EN-SHS SHS220x220x16.0 20100728
RHS250x100x5,26.5,0.25,0.1,0.005,,0.0033699999999999997,2.61e-05,0.000209,0.000263,0.088,6.18e-06,0.000124,0.00013800000000000002,0.0428,1.617e-05,,CAT EN-RHS RHS250x100x5 20110705
RHS250x100x6.3,33,0.25,0.1,0.0063,,0.00421,3.2069999999999996e-05,0.000257,0.000326,0.0873,7.51e-06,0.00015000000000000001,0.00016900000000000002,0.0422,1.9829999999999998e-05,,CAT EN-RHS RHS250x100x6.3 20110705
RHS250x200x5,34.3,0.25,0.2,0.005,,0.00437,4.111e-05,0.00032900000000000003,0.000386,0.097,2.921e-05,0.000292,0.000331,0.0817,5.248e-05,,CAT EN-RHS RHS250x200x5 20110705
RHS250x100x7.1,37,0.25,0.1,0.007100000000000001,,0.00471,3.5589999999999996e-05,0.00028500000000000004,0.00036300000000000004,0.0869,8.27e-06,0.000165,0.00018800000000000002,0.0419,2.198e-05,,CAT EN-RHS RHS250x100x7.1 20110705
RHS250x150x6.3,38,0.25,0.15,0.0063,,0.00484,4.143e-05,0.000331,0.000402,0.0925,1.874e-05,0.00025,0.000283,0.062200000000000005,4.054e-05,,CAT EN-RHS RHS250x150x6.3 20100728
SHS250x250x5,38.3,0.25,0.25,0.005,,0.00487,4.861e-05,0.000389,0.000447,0.0999,4.861e-05,0.000389,0.000447,0.0999,7.43e-05,,CAT EN-SHS SHS250x250x5 20110705
RHS250x100x8,41.4,0.25,0.1,0.008,,0.00528,3.94e-05,0.000315,0.000404,0.0864,9.09e-06,0.000182,0.000209,0.0415,2.43e-05,,CAT EN-RHS RHS250x100x8 20110705
RHS250x200x6.3,42.9,0.25,0.2,0.0063,,0.00547,5.078e-05,0.000406,0.00047900000000000004,0.09640000000000001,3.602e-05,0.00036,0.000411,0.0812,6.512e-05,,CAT EN-RHS RHS250x200x6.3 20110705
RHS250x100x8.8,45.3,0.25,0.1,0.0088,,0.00577,4.266e-05,0.000341,0.00043900000000000005,0.08600000000000001,9.77e-06,0.00019500000000000002,0.00022600000000000002,0.0412,2.627e-05,,CAT EN-RHS RHS250x100x8.8 20110705
RHS250x150x8.0,47.7,0.25,0.15,0.008,,0.0060799999999999995,5.111e-05,0.000409,0.0005010000000000001,0.0917,2.298e-05,0.000306,0.00035,0.0615,5.021e-05,,CAT EN-RHS RHS250x150x8.0 20100728
SHS250x250x6.3,47.9,0.25,0.25,0.0063,,0.0060999999999999995,6.014e-05,0.00048100000000000004,0.0005560000000000001,0.0993,6.014e-05,0.00048100000000000004,0.0005560000000000001,0.0993,9.237999999999999e-05,,CAT EN-SHS SHS250x250x6.3 20100728
RHS250x200x7.1,48.2,0.25,0.2,0.007100000000000001,,0.00613,5.654e-05,0.00045200000000000004,0.000535,0.096,4.006e-05,0.00040100000000000004,0.00045900000000000004,0.0808,7.27e-05,,CAT EN-RHS RHS250x200x7.1 20110705
RHS250x100x10,51,0.25,0.1,0.01,,0.00649,4.7329999999999996e-05,0.000379,0.000491,0.0854,1.0719999999999999e-05,0.00021400000000000002,0.00025100000000000003,0.04059999999999999,2.908e-05,,CAT EN-RHS RHS250x100x10 20110705
SHS250x250x7.1,53.7,0.25,0.25,0.007100000000000001,,0.00684,6.701e-05,0.000536,0.000622,0.099,6.701e-05,0.000536,0.000622,0.099,0.00010325,,CAT EN-SHS SHS250x250x7.1 20110705
RHS250x200x8,54,0.25,0.2,0.008,,0.00688,6.283e-05,0.0005030000000000001,0.0005970000000000001,0.0956,4.447e-05,0.00044500000000000003,0.0005120000000000001,0.08040000000000001,8.104e-05,,CAT EN-RHS RHS250x200x8 20110705
RHS250x150x10.0,58.8,0.25,0.15,0.01,,0.007489999999999999,6.174e-05,0.0004940000000000001,0.000611,0.09080000000000002,2.755e-05,0.00036700000000000003,0.000426,0.0606,6.0899999999999996e-05,,CAT EN-RHS RHS250x150x10.0 20100728
RHS250x200x8.8,59.1,0.25,0.2,0.0088,,0.007529999999999999,6.827e-05,0.000546,0.000651,0.0952,4.826e-05,0.00048300000000000003,0.000558,0.0801,8.829e-05,,CAT EN-RHS RHS250x200x8.8 20110705
SHS250x250x8,60.3,0.25,0.25,0.008,,0.007679999999999999,7.455e-05,0.0005960000000000001,0.0006940000000000001,0.0986,7.455e-05,0.0005960000000000001,0.0006940000000000001,0.0986,0.00011525,,CAT EN-SHS SHS250x250x8 20110705
RHS250x100x12.5,62.5,0.25,0.1,0.0125,,0.00796,5.622e-05,0.00045000000000000004,0.0005920000000000001,0.0841,1.245e-05,0.00024900000000000004,0.000299,0.0396,3.4359999999999996e-05,,CAT EN-RHS RHS250x100x12.5 20110705
SHS250x250x8.8,66,0.25,0.25,0.0088,,0.008409999999999999,8.107e-05,0.0006490000000000001,0.000758,0.0982,8.107e-05,0.0006490000000000001,0.000758,0.0982,0.00012572,,CAT EN-SHS SHS250x250x8.8 20110705
RHS250x200x10,66.7,0.25,0.2,0.01,,0.00849,7.614e-05,0.0006090000000000001,0.0007310000000000001,0.0947,5.374e-05,0.000537,0.000626,0.0795,9.889e-05,,CAT EN-RHS RHS250x200x10 20110705
RHS250x100x14.2,70,0.25,0.1,0.014199999999999999,,0.008919999999999999,6.165e-05,0.000493,0.0006550000000000001,0.0831,1.344e-05,0.00026900000000000003,0.00032900000000000003,0.0388,3.752e-05,,CAT EN-RHS RHS250x100x14.2 20110705
RHS250x150x12.5,72.3,0.25,0.15,0.0125,,0.00921,7.387e-05,0.000591,0.0007400000000000001,0.0896,3.265e-05,0.000435,0.000514,0.0596,7.326e-05,,CAT EN-RHS RHS250x150x12.5 20100728
SHS250x250x10,74.5,0.25,0.25,0.01,,0.00949,9.054999999999999e-05,0.000724,0.0008510000000000001,0.0977,9.054999999999999e-05,0.000724,0.0008510000000000001,0.0977,0.00014106,,CAT EN-SHS SHS250x250x10 20110705
RHS250x100x16,77.7,0.25,0.1,0.016,,0.009899999999999999,6.686e-05,0.000535,0.000719,0.0822,1.433e-05,0.00028700000000000004,0.00035800000000000003,0.038,4.05e-05,,CAT EN-RHS RHS250x100x16 20110705
RHS250x150x14.2,81.1,0.25,0.15,0.014199999999999999,,0.0103,8.141e-05,0.000651,0.0008230000000000001,0.0887,3.5759999999999996e-05,0.00047700000000000005,0.0005700000000000001,0.0588,8.102e-05,,CAT EN-RHS RHS250x150x14.2 20100728
RHS250x200x12.5,82.1,0.25,0.2,0.0125,,0.010499999999999999,9.151e-05,0.000732,0.000888,0.0935,6.437e-05,0.000644,0.00076,0.0785,0.00011986,,CAT EN-RHS RHS250x200x12.5 20110705
RHS250x150x16.0,90.3,0.25,0.15,0.016,,0.0115,8.879e-05,0.00071,0.000906,0.0879,3.873e-05,0.000516,0.000625,0.058,8.868e-05,,CAT EN-RHS RHS250x150x16.0 20100728
SHS250x250x12.5,91.9,0.25,0.25,0.0125,,0.0117,0.0001092,0.0008730000000000001,0.0010370000000000002,0.0966,0.0001092,0.0008730000000000001,0.0010370000000000002,0.0966,0.0001716,,CAT EN-SHS SHS250x250x12.5 20100728
RHS250x200x14.2,92.3,0.25,0.2,0.014199999999999999,,0.0118,0.00010117,0.000809,0.00099,0.0928,7.1e-05,0.00071,0.0008460000000000001,0.0777,0.00013327,,CAT EN-RHS RHS250x200x14.2 20110705
RHS250x200x16,103,0.25,0.2,0.016,,0.013099999999999999,0.00011072999999999999,0.0008860000000000001,0.001093,0.0919,7.751e-05,0.0007750000000000001,0.000933,0.0769,0.00014674,,CAT EN-RHS RHS250x200x16 20110705
SHS250x250x14.2,103,0.25,0.25,0.014199999999999999,,0.0132,0.0001209,0.0009670000000000001,0.0011580000000000002,0.0958,0.0001209,0.0009670000000000001,0.0011580000000000002,0.0958,0.0001914,,CAT EN-SHS SHS250x250x14.2 20100728
SHS250x250x16,115,0.25,0.25,0.016,,0.0147,0.00013267,0.001061,0.00128,0.095,0.00013267,0.001061,0.00128,0.095,0.00021138,,CAT EN-SHS SHS250x250x16 20110705
RHS260x140x5,30.4,0.26,0.14,0.005,,0.0038699999999999997,3.532e-05,0.000272,0.000331,0.0955,1.3539999999999999e-05,0.000193,0.00021600000000000002,0.0591,3.078e-05,,CAT EN-RHS RHS260x140x5 20110705
RHS260x180x5,33.5,0.26,0.18,0.005,,0.0042699999999999995,4.1819999999999996e-05,0.000322,0.000382,0.0989,2.378e-05,0.000264,0.000297,0.0746,4.686e-05,,CAT EN-RHS RHS260x180x5 20110705
RHS260x140x6.3,38,0.26,0.14,0.0063,,0.00484,4.355e-05,0.000335,0.000411,0.0949,1.66e-05,0.00023700000000000001,0.00026700000000000004,0.0586,3.803e-05,,CAT EN-RHS RHS260x140x6.3 20110705
RHS260x180x6.3,41.9,0.26,0.18,0.0063,,0.00534,5.166e-05,0.000397,0.00047500000000000005,0.0983,2.929e-05,0.00032500000000000004,0.000369,0.074,5.8099999999999996e-05,,CAT EN-RHS RHS260x180x6.3 20100728
RHS260x140x7.1,42.6,0.26,0.14,0.007100000000000001,,0.0054199999999999995,4.842e-05,0.00037200000000000004,0.00045900000000000004,0.0945,1.839e-05,0.000263,0.00029800000000000003,0.0582,4.234e-05,,CAT EN-RHS RHS260x140x7.1 20110705
RHS260x180x7.1,47,0.26,0.18,0.007100000000000001,,0.00599,5.75e-05,0.000442,0.000531,0.098,3.254e-05,0.000362,0.00041200000000000004,0.0737,6.482e-05,,CAT EN-RHS RHS260x180x7.1 20110705
RHS260x140x8,47.7,0.26,0.14,0.008,,0.0060799999999999995,5.373e-05,0.000413,0.000511,0.094,2.032e-05,0.00029,0.000331,0.0578,4.704e-05,,CAT EN-RHS RHS260x140x8 20110705
SHS260x260x6.3,49.9,0.26,0.26,0.0063,,0.00635,6.788e-05,0.000522,0.000603,0.10300000000000001,6.788e-05,0.000522,0.000603,0.10300000000000001,0.0001042,,CAT EN-SHS SHS260x260x6.3 20100728
RHS260x140x8.8,52.2,0.26,0.14,0.0088,,0.00665,5.8309999999999996e-05,0.000449,0.000557,0.0937,2.1969999999999998e-05,0.00031400000000000004,0.00036,0.0575,5.11e-05,,CAT EN-RHS RHS260x140x8.8 20110705
RHS260x180x8,52.7,0.26,0.18,0.008,,0.006719999999999999,6.39e-05,0.0004920000000000001,0.0005920000000000001,0.0975,3.608e-05,0.00040100000000000004,0.00045900000000000004,0.0733,7.221e-05,,CAT EN-RHS RHS260x180x8 20110705
RHS260x180x8.0,52.7,0.26,0.18,0.008,,0.006719999999999999,6.39e-05,0.0004920000000000001,0.0005920000000000001,0.0975,3.608e-05,0.00040100000000000004,0.00045900000000000004,0.0733,7.221e-05,,CAT EN-RHS RHS260x180x8.0 20100728
SHS260x260x7.1,56,0.26,0.26,0.007100000000000001,,0.00713,7.567e-05,0.000582,0.000674,0.10300000000000001,7.567e-05,0.000582,0.000674,0.10300000000000001,0.00011647,,CAT EN-SHS SHS260x260x7.1 20110705
RHS260x180x8.8,57.7,0.26,0.18,0.0088,,0.00735,6.942e-05,0.0005340000000000001,0.0006450000000000001,0.0972,3.912e-05,0.000435,0.0005,0.073,7.863e-05,,CAT EN-RHS RHS260x180x8.8 20110705
RHS260x140x10,58.8,0.26,0.14,0.01,,0.007489999999999999,6.49e-05,0.000499,0.000624,0.09310000000000002,2.432e-05,0.00034700000000000003,0.000402,0.057,5.698e-05,,CAT EN-RHS RHS260x140x10 20110705
SHS260x260x8,62.8,0.26,0.26,0.008,,0.008,8.423e-05,0.000648,0.0007530000000000001,0.10300000000000001,8.423e-05,0.000648,0.0007530000000000001,0.10300000000000001,0.00013005999999999998,,CAT EN-SHS SHS260x260x8 20110705
RHS260x180x10,65.1,0.26,0.18,0.01,,0.008289999999999999,7.740999999999999e-05,0.000595,0.000724,0.0966,4.351e-05,0.00048300000000000003,0.0005600000000000001,0.0724,8.798e-05,,CAT EN-RHS RHS260x180x10 20110705
SHS260x260x8.8,68.8,0.26,0.26,0.0088,,0.00876,9.164e-05,0.000705,0.000822,0.10200000000000001,9.164e-05,0.000705,0.000822,0.10200000000000001,0.00014192,,CAT EN-SHS SHS260x260x8.8 20110705
RHS260x140x12.5,72.3,0.26,0.14,0.0125,,0.00921,7.767e-05,0.0005970000000000001,0.000756,0.0918,2.876e-05,0.000411,0.000485,0.0559,6.841e-05,,CAT EN-RHS RHS260x140x12.5 20110705
SHS260x260x10,77.7,0.26,0.26,0.01,,0.00989,0.00010242,0.0007880000000000001,0.000924,0.10200000000000001,0.00010242,0.0007880000000000001,0.000924,0.10200000000000001,0.00015931999999999999,,CAT EN-SHS SHS260x260x10 20110705
RHS260x180x12.5,80.1,0.26,0.18,0.0125,,0.010199999999999999,9.299e-05,0.000715,0.000879,0.09540000000000001,5.196e-05,0.000577,0.000679,0.0713,0.0001064,,CAT EN-RHS RHS260x180x12.5 20100728
RHS260x140x14.2,81.1,0.26,0.14,0.014199999999999999,,0.0103,8.56e-05,0.0006580000000000001,0.00084,0.091,3.144e-05,0.000449,0.000537,0.055200000000000006,7.555e-05,,CAT EN-RHS RHS260x140x14.2 20110705
RHS260x180x14.2,90.1,0.26,0.18,0.014199999999999999,,0.0115,0.00010279999999999999,0.000791,0.00098,0.09460000000000002,5.719e-05,0.000635,0.000755,0.0706,0.0001182,,CAT EN-RHS RHS260x180x14.2 20100728
RHS260x140x16,90.3,0.26,0.14,0.016,,0.0115,9.337e-05,0.000718,0.000925,0.0901,3.4e-05,0.00048600000000000005,0.0005880000000000001,0.0544,8.257e-05,,CAT EN-RHS RHS260x140x16 20110705
SHS260x260x12.5,95.8,0.26,0.26,0.0125,,0.012199999999999999,0.0001237,0.000951,0.001127,0.101,0.0001237,0.000951,0.001127,0.101,0.0001941,,CAT EN-SHS SHS260x260x12.5 20100728
RHS260x180x16,100,0.26,0.18,0.016,,0.012799999999999999,0.00011245,0.0008650000000000001,0.0010810000000000001,0.0938,6.231e-05,0.000692,0.000831,0.0698,0.00012993,,CAT EN-RHS RHS260x180x16 20110705
RHS260x180x16.0,100,0.26,0.18,0.016,,0.012799999999999999,0.0001125,0.0008650000000000001,0.0010810000000000001,0.0938,6.231e-05,0.000692,0.000831,0.0698,0.00012989999999999999,,CAT EN-RHS RHS260x180x16.0 20100728
SHS260x260x14.2,108,0.26,0.26,0.014199999999999999,,0.013699999999999999,0.0001371,0.0010550000000000002,0.0012590000000000001,0.1,0.0001371,0.0010550000000000002,0.0012590000000000001,0.1,0.0002166,,CAT EN-SHS SHS260x260x14.2 20100728
SHS260x260x16,120,0.26,0.26,0.016,,0.0153,0.00015061,0.001159,0.001394,0.0991,0.00015061,0.001159,0.001394,0.0991,0.00023942,,CAT EN-SHS SHS260x260x16 20110705
RHS300x100x5,30.4,0.3,0.1,0.005,,0.0038699999999999997,4.146e-05,0.00027600000000000004,0.00035400000000000004,0.10300000000000001,7.3099999999999995e-06,0.000146,0.000161,0.0434,2.04e-05,,CAT EN-RHS RHS300x100x5 20110705
RHS300x100x6.3,38,0.3,0.1,0.0063,,0.00484,5.111e-05,0.000341,0.00043900000000000005,0.10300000000000001,8.9e-06,0.00017800000000000002,0.000199,0.0429,2.504e-05,,CAT EN-RHS RHS300x100x6.3 20110705
